,Retweets,Favorites,Text,Id,Jpg url,Image num,Prediction 1,Reliability 1,Breed 1,Prediction 2,Reliability 2,Breed 2,Prediction 3,Reliability 3,Breed 3,Name,Doggo,Floofer,Pupper,Puppo,Rating
280,487.0,1410.0,This is Shnuggles. I would kill for Shnuggles. 13/10 https://t.co/GwvpQiQ7oQ,6.7368019816081e+17,https://pbs.twimg.com/media/CVlkid8WoAAqDlB.jpg,1.0,Samoyed,0.989853,True,Arctic_Fox,0.00334375,False,Chow,0.00280172,True,Shnuggles,False,False,False,False,13/10
281,456.0,1489.0,This is George. He's upset that the 4th of July isn't everyday. 11/10 https://t.co/wImU0jdx3E,6.736868450505277e+17,https://pbs.twimg.com/media/CVlqi_AXIAASlcD.jpg,1.0,Pekinese,0.185903,True,Guinea_Pig,0.172951,False,Pug,0.166183,True,George,False,False,False,False,11/10
282,2057.0,3915.0,This is Pickles. She's a tiny pointy pupper. Average walker. Very skeptical of wet leaf. 8/10 https://t.co/lepRCaGcgw,6.736979807137055e+17,https://pbs.twimg.com/media/CVl0vFeWoAAMTfg.jpg,1.0,Porcupine,0.151876,False,Hen,0.11138,False,Doormat,0.0589337,False,Pickles,False,False,True,False,8/10
283,597.0,1477.0,Large blue dog here. Cool shades. Flipping us off w both hands. Obviously a preteen. 3/10 for rude blue preteen pup https://t.co/mcPd5AFfhA,6.737002542697759e+17,https://pbs.twimg.com/media/CVl2ydUWsAA1jD6.jpg,1.0,Water_Bottle,0.614536,False,Ashcan,0.0509114,False,Bucket,0.0374319,False,Dog,False,False,False,False,3/10
284,408.0,1128.0,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,6.737070600900526e+17,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,1.0,German_Short-Haired_Pointer,0.935771,True,Kelpie,0.022561,True,Labrador_Retriever,0.00884665,True,Raymond,False,False,True,False,10/10
285,301.0,1105.0,This is Riley. She's just an adorable football fan. 12/10 I'd watch the sports with her https://t.co/kLV8zUCfc8,6.737086112359219e+17,https://pbs.twimg.com/media/CVl-Z0dWcAAs7wr.jpg,1.0,Golden_Retriever,0.936333,True,Cocker_Spaniel,0.0242109,True,Labrador_Retriever,0.00943485,True,Riley,False,False,False,False,12/10
286,2189.0,3646.0,This is a heavily opinionated dog. Loves walls. Nobody knows how the hair works. Always ready for a kiss. 4/10 https://t.co/dFiaKZ9cDl,6.737158618537206e+17,https://pbs.twimg.com/media/CVmE_fAWIAAlDhU.jpg,1.0,Suit,0.404115,False,Bow_Tie,0.294683,False,Windsor_Tie,0.132701,False,Dog,False,False,False,False,4/10
287,1696.0,3287.0,Guys I'm getting real tired of this. We only rate dogs. Please don't send in other things like this Bulbasaur. 3/10 https://t.co/t5rQHl6W8M,6.73906403526996e+17,https://pbs.twimg.com/media/CVoySqoWUAAWb7N.jpg,1.0,Toilet_Seat,0.683319,False,Soft-Coated_Wheaten_Terrier,0.0489277,True,Siberian_Husky,0.030386,True,Dog,False,False,False,False,3/10
288,384.0,1205.0,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10 https://t.co/cdwPTsGEAb,6.739194376119091e+17,https://pbs.twimg.com/media/CVo-JuMWwAAet6F.jpg,1.0,Jack-O'-Lantern,0.172079,False,Schipperke,0.115984,True,Miniature_Pinscher,0.052175,True,Obie,False,False,True,False,11/10
289,682.0,1611.0,Say hello to Aiden. His eyes are magical. Loves his little Guy Fieri friend. Sneaky tongue slip. 11/10 would caress https://t.co/Ac37LOe3xD,6.740143849607455e+17,https://pbs.twimg.com/media/CVqUgTIUAAUA8Jr.jpg,1.0,Pembroke,0.74232,True,Cardigan,0.08493710000000003,True,Eskimo_Dog,0.06832089999999999,True,Aiden,False,False,False,False,11/10
290,313.0,1170.0,This is Acro. You briefly see her out of the corner of your eye. You look and she's not there. 10/10 mysterious pup https://t.co/fqiEsTduEs,6.740193452117606e+17,https://pbs.twimg.com/media/CVqZBO8WUAAd931.jpg,1.0,Collie,0.992732,True,Borzoi,0.0050429,True,Shetland_Sheepdog,0.00172478,True,Acro,False,False,False,False,10/10
291,1292.0,1840.0,When you realize it doesn't matter how hard you study. You're still going to fail. 10/10 https://t.co/qzYXbyv0SJ,6.740248931728753e+17,https://pbs.twimg.com/media/CVqeEKLW4AA1wXH.jpg,1.0,Pomeranian,0.6485,True,Pekinese,0.339835,True,Persian_Cat,0.00644846,False,Dog,False,False,False,False,10/10
292,135.0,743.0,Yea I can't handle the cuteness anymore. Curls for days. 12/10 for all https://t.co/sAI6gCGZYX,6.74042553264685e+17,https://pbs.twimg.com/media/CVquIDRW4AEJrPk.jpg,1.0,Toy_Poodle,0.927975,True,Miniature_Poodle,0.06894639999999999,True,Standard_Poodle,0.00131575,True,Dog,False,False,False,False,12/10
293,505.0,1492.0,This is Lucy. She knits. Specializes in toboggans. 10/10 I'd buy a toboggan from Lucy https://t.co/YE2XDHy4Yk,6.74051556661162e+17,https://pbs.twimg.com/media/CVq2UHwWEAAduMw.jpg,1.0,Shih-Tzu,0.179777,True,Badger,0.16058,False,Three-Toed_Sloth,0.132154,False,Lucy,False,False,False,False,10/10
294,1367.0,3420.0,"This is Stanley. Yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10 https://t.co/gQAMg5ypW5",6.74053186244735e+17,https://pbs.twimg.com/media/CVq3zAaWwAA8vpk.jpg,1.0,Cardigan,0.984725,True,Pembroke,0.00873039,True,Kelpie,0.00219477,True,Stanley,False,False,False,False,10/10
295,302.0,1008.0,Say hello to Mitch. He thinks that's a hat. Nobody has told him yet. 11/10 please no one tell him https://t.co/7jOPktauh4,6.740752856886149e+17,https://pbs.twimg.com/media/CVrL5YBWoAA_uPD.jpg,1.0,Airedale,0.305392,True,Kerry_Blue_Terrier,0.250014,True,Lakeland_Terrier,0.188668,True,Mitch,False,False,False,False,11/10
296,179.0,777.0,This is a Sagitariot Baklava mix. Loves her new hat. 11/10 radiant pup https://t.co/Bko5kFJYUU,6.740828524604334e+17,https://pbs.twimg.com/media/CVrSxy7WsAAFD2F.jpg,1.0,Pomeranian,0.666957,True,Shetland_Sheepdog,0.028019400000000003,True,Ski_Mask,0.0206827,False,Dog,False,False,False,False,11/10
297,589.0,1518.0,Say hello to Bobbay. He's a marshmallow wizard. 10/10 https://t.co/r6LZN1o1Gx,6.742551688258806e+17,https://pbs.twimg.com/media/CVtvf6bWwAAd1rT.jpg,1.0,Eskimo_Dog,0.615741,True,Siberian_Husky,0.199544,True,Malamute,0.179107,True,Bobbay,False,False,False,False,10/10
298,481.0,1344.0,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,6.742625809789379e+17,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,1.0,Greater_Swiss_Mountain_Dog,0.519428,True,Boxer,0.1215,True,Staffordshire_Bullterrier,0.114498,True,Gus,False,False,True,False,9/10
299,766.0,1619.0,"""AT DAWN, WE RIDE""
10/10 for both dogs https://t.co/3aXX6wH6it",6.742714316105236e+17,https://pbs.twimg.com/media/CVt-SeMWwAAs9HH.jpg,1.0,German_Shepherd,0.991454,True,Malinois,0.00415023,True,Bloodhound,0.00301913,True,Dog,False,False,False,False,10/10
300,6200.0,15225.0,This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,6.742918370630533e+17,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,1.0,Cardigan,0.611525,True,Pembroke,0.368566,True,Chihuahua,0.00332957,True,Kenny,False,False,False,False,11/10
301,604.0,1548.0,This is Gary. He's a hide and seek champion. Second only to Kony. 8/10 Gary has a gift https://t.co/cAlB4XCcsi,6.743947827230147e+17,https://pbs.twimg.com/media/CVvueeeWwAUcQLR.jpg,1.0,Toilet_Tissue,0.134983,False,Mosquito_Net,0.133247,False,Lakeland_Terrier,0.109099,True,Gary,False,False,False,False,8/10
302,488.0,1235.0,This is Lenny. He wants to be a sprinkler. 10/10 you got this Lenny https://t.co/CZ0YaB40Hn,6.7441061910639e+17,https://pbs.twimg.com/media/CVv84VDUEAEm3dW.jpg,1.0,Brown_Bear,0.698207,False,Sea_Lion,0.0464745,False,Beagle,0.0194268,True,Lenny,False,False,False,False,10/10
303,147.0,706.0,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow https://t.co/7qjXy1uUYY,6.744167508852736e+17,https://pbs.twimg.com/media/CVwCdCFW4AUHY4D.jpg,1.0,Chihuahua,0.28720100000000004,True,Boston_Bull,0.25092,True,Whippet,0.141012,True,Jonah,False,False,False,False,10/10
304,560.0,1481.0,This is Ava. She doesn't understand flowers. 12/10 would caress firmly https://t.co/BxTJAFSIgk,6.744223047057449e+17,https://pbs.twimg.com/media/CVwHgblWcAACWOD.jpg,1.0,Golden_Retriever,0.964497,True,Labrador_Retriever,0.00900618,True,Tennis_Ball,0.00713883,False,Ava,False,False,False,False,12/10
305,414.0,1152.0,Meet Bailey. She plays with her food. Very childish. Doesn't even need a battle helmet smh. Still cute though. 9/10 https://t.co/CLEOjxhTEx,6.744369015799235e+17,https://pbs.twimg.com/media/CVwUyM9WwAAGDjv.jpg,1.0,Acorn_Squash,0.375392,False,Shih-Tzu,0.105416,True,Lhasa,0.0728323,True,Bailey,False,False,False,False,9/10
306,375.0,1094.0,This pupper just wants a belly rub. This pupper has nothing to do w the tree being sideways now. 10/10 good pupper https://t.co/AyJ7Ohk71f,6.74447403907457e+17,https://pbs.twimg.com/media/CVweVUfW4AACPwI.jpg,1.0,Brabancon_Griffon,0.409909,True,Malinois,0.244649,True,Bull_Mastiff,0.07481950000000001,True,Dog,False,False,True,False,10/10
307,2171.0,6426.0,This is Louis. He thinks he's flying. 13/10 this is a legendary pup https://t.co/6d9WziPXmx,6.744688808997888e+17,https://pbs.twimg.com/media/CVwx3dQXAAA0ksL.jpg,2.0,Chow,0.52623,True,Pomeranian,0.283647,True,Toy_Poodle,0.0676654,True,Louis,False,False,False,False,13/10
308,284.0,1065.0,When you see sophomores in high school driving. 11/10 https://t.co/m6aC8d1Kzp,6.746442563305308e+17,https://pbs.twimg.com/media/CVzRXmXWIAA0Fkr.jpg,1.0,Soccer_Ball,0.398102,False,Basset,0.335692,True,Cocker_Spaniel,0.0729408,True,Dog,False,False,False,False,11/10
309,525.0,1488.0,Two gorgeous dogs here. Little waddling dog is a rebel. Refuses to look at camera. Must be a preteen. 5/10 &amp; 8/10 https://t.co/YPfw7oahbD,6.746463920449413e+17,https://pbs.twimg.com/media/CVzTUGrW4AAirJH.jpg,1.0,Flat-Coated_Retriever,0.837448,True,Groenendael,0.0861665,True,Labrador_Retriever,0.016052200000000003,True,Dog,False,False,False,False,5/10
310,267.0,953.0,This is Rodman. He's getting destroyed by the surfs. Valiant effort though. 10/10 better than most puppers probably https://t.co/S8wCLemrNb,6.746647551189115e+17,https://pbs.twimg.com/media/CVzkA7-WsAAcXz6.jpg,1.0,African_Crocodile,0.330625,False,American_Alligator,0.0753557,False,Mink,0.0574807,False,Rodman,False,False,False,False,10/10
311,688.0,1673.0,Meet Jeb &amp; Bush. Jeb is somehow stuck in that fence and Bush won't stop whispering sweet nothings in his ear. 9/10s https://t.co/NRNExUy9Hm,6.74670581682434e+17,https://pbs.twimg.com/media/CVzpUGUWUAAo7Vn.jpg,1.0,Malamute,0.180079,True,Eskimo_Dog,0.178033,True,Siberian_Husky,0.07796610000000001,True,Jeb,False,False,False,False,9/10
312,492.0,1187.0,Meet Patrick. He's an exotic pup. Jumps great distances for a dog. Always gets injured when I toss him a ball. 3/10 https://t.co/Unz1uNrOzo,6.746901354437755e+17,https://pbs.twimg.com/media/CVz7FxXWUAAlTRP.jpg,1.0,Tick,0.242538,False,Nail,0.212589,False,Screw,0.17283800000000002,False,Patrick,False,False,False,False,3/10
313,96.0,667.0,Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh,6.747371309130711e+17,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,1.0,Pomeranian,0.948537,True,Schipperke,0.0143099,True,Chihuahua,0.00812024,True,Rufio,False,False,True,False,10/10
314,419.0,1151.0,"""ðŸŽ¶ DO YOU BELIEVE IN LIFE AFTER LOVE ðŸŽ¶""
11/10 https://t.co/URNs5zFskc",6.747399531344036e+17,https://pbs.twimg.com/media/CV0oaHFW4AA9Coi.jpg,1.0,Dandie_Dinmont,0.17591500000000002,True,Black-Footed_Ferret,0.0965343,False,Toy_Poodle,0.0641447,True,Dog,False,False,False,False,11/10
315,582.0,1450.0,This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie https://t.co/VagYftZccT,6.74743008475091e+17,https://pbs.twimg.com/media/CV0rL7RWEAAbhqm.jpg,1.0,Bernese_Mountain_Dog,0.583054,True,Shetland_Sheepdog,0.0659904,True,Greater_Swiss_Mountain_Dog,0.0652362,True,Sophie,False,False,False,False,10/10
316,489.0,1510.0,Everyone please just appreciate how perfect these two photos are. 12/10 for both https://t.co/rLf7asnHxO,6.747522332008202e+17,https://pbs.twimg.com/media/CV0zkzEU4AAzLc5.jpg,2.0,Vizsla,0.665516,True,Redbone,0.17336600000000002,True,Basset,0.134783,True,Dog,False,False,False,False,12/10
317,251.0,813.0,These two pups are masters of camouflage. Very dedicated to the craft. Both must've spent decades practicing. 10/10s https://t.co/RBiQ8hPqwr,6.747648173879009e+17,https://pbs.twimg.com/media/CV0_BSuWIAIvE9k.jpg,2.0,Samoyed,0.634695,True,Arctic_Fox,0.30985300000000005,False,Kuvasz,0.019641,True,Dog,False,False,False,False,10/10
318,839.0,1891.0,This pup was carefully tossed to make it look like she's riding that horse. I have no words this is fabulous. 12/10 https://t.co/Bob33W4sfD,6.747678928319324e+17,https://pbs.twimg.com/media/CV1B0WkWwAEBKVx.jpg,1.0,Shower_Curtain,0.238855,False,Sarong,0.0924141,False,Kimono,0.0564125,False,Dog,False,False,False,False,12/10
319,502.0,1170.0,This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper https://t.co/gxIFgg8ktm,6.747744817563771e+17,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg,1.0,Chihuahua,0.407016,True,French_Bulldog,0.30997800000000003,True,Siamese_Cat,0.227677,False,Superpup,False,False,True,False,11/10
320,1272.0,2075.0,Bedazzled pup here. Fashionable af. Super yellow. Looks hella fluffy. Webbed paws for efficient fetching. 8/10 https://t.co/ot8yMUGodj,6.747817621034148e+17,https://pbs.twimg.com/media/CV1ObvEWcAA7c6i.jpg,1.0,Ocarina,0.148975,False,Hamster,0.06898489999999999,False,Wool,0.0317285,False,Dog,False,False,False,False,8/10
321,219.0,839.0,Say hello to Maggie. She's a Western Septic Downy. Pretends to be Mexican. Great hardwood flooring. 9/10 https://t.co/P3ElQ2wsjb,6.74788554665513e+17,https://pbs.twimg.com/media/CV1Um8vWIAAmhQn.jpg,1.0,Miniature_Poodle,0.349561,True,Toy_Poodle,0.154711,True,Maltese_Dog,0.134229,True,Maggie,False,False,False,False,9/10
322,268.0,1144.0,ER... MER... GERD 13/10 https://t.co/L1puJISV1a,6.747904881851679e+17,https://pbs.twimg.com/media/CV1WXsmWcAAgQ56.jpg,1.0,Labrador_Retriever,0.8019029999999999,True,Chesapeake_Bay_Retriever,0.193575,True,Rottweiler,0.00119305,True,Dog,False,False,False,False,13/10
323,1152.0,2592.0,I have found another. 13/10 https://t.co/HwroPYv8pY,6.747933991411466e+17,https://pbs.twimg.com/media/CV1ZA3oWEAA1HW_.jpg,1.0,Giant_Schnauzer,0.119693,True,Afghan_Hound,0.0727627,True,Miniature_Schnauzer,0.0637859,True,Dog,False,False,False,False,13/10
324,909.0,3111.0,This is Tedders. He broke his leg saving babies from the Pompeii eruption. 11/10 where's his Purple Heart? @POTUS https://t.co/cMI2AcLm4B,6.748005202221548e+17,https://pbs.twimg.com/media/CV1ffl3XAAAiFyr.jpg,1.0,Pembroke,0.8764790000000001,True,Cardigan,0.0969114,True,Dingo,0.00919567,False,Tedders,False,False,False,False,11/10
325,373.0,892.0,"When your entire life is crumbling before you and you're trying really hard to hold your shit together.
10/10 https://t.co/vqFkgYPCW8",6.748054134985277e+17,https://pbs.twimg.com/ext_tw_video_thumb/674805331965399040/pu/img/-7bw8niVrgIkLKOW.jpg,1.0,English_Springer,0.594467,True,Cocker_Spaniel,0.389994,True,Welsh_Springer_Spaniel,0.00709611,True,Dog,False,False,False,False,10/10
326,1163.0,2328.0,Ok last one of these. I may try to make some myself. Anyway here ya go. 13/10 https://t.co/i9CDd1oEu8,6.749998076819087e+17,https://pbs.twimg.com/media/CV4UvgNUkAEEnZd.jpg,1.0,Rottweiler,0.591829,True,Doberman,0.204544,True,Black-And-Tan_Coonhound,0.07860189999999999,True,Dog,False,False,False,False,13/10
327,239.0,1012.0,Say hello to Mollie. This pic was taken after she bet all her toys on Ronda Rousey. 10/10 hang in there pupper https://t.co/QMmAqA9VqO,6.750063122882683e+17,https://pbs.twimg.com/media/CV4aqCwWsAIi3OP.jpg,1.0,Boxer,0.654697,True,Space_Heater,0.043388800000000005,False,Beagle,0.0428476,True,Mollie,False,False,True,False,10/10
328,1266.0,2812.0,Meet Moe. He's a golden Fetty Woof. Doesn't respect the authorities. Might own a motorhome? 10/10 revolutionary pup https://t.co/JAncIdNp8G,6.750151415834132e+17,https://pbs.twimg.com/media/CV4iqh5WcAEV1E6.jpg,1.0,Street_Sign,0.290091,False,Golden_Retriever,0.258372,True,Sandbar,0.132173,False,Moe,False,False,False,False,10/10
329,266.0,999.0,Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9,6.751116880945275e+17,https://pbs.twimg.com/media/CV56f54WsAEv4kJ.jpg,1.0,Labrador_Retriever,0.631501,True,Brittany_Spaniel,0.101927,True,Chesapeake_Bay_Retriever,0.0626498,True,Oliver,False,False,False,False,8/10
330,823.0,2025.0,Meet Zuzu. He just graduated college. Astute pupper. Needs 2 leashes to contain him. Wasn't ready for the pic. 10/10 https://t.co/2H5SKmk0k7,6.751138010968023e+17,https://pbs.twimg.com/media/CV58a4nXAAApywo.jpg,1.0,Bow,0.16802,False,Quill,0.108807,False,Joystick,0.0433118,False,Zuzu,False,False,True,False,10/10
331,956.0,2213.0,What an honor. 3 dogs here. Blond one is clearly a gymnast. Other two just confused. Very nifty pups. 9/10 for all https://t.co/YDgstgIDGs,6.751454769545667e+17,https://pbs.twimg.com/media/CV6ZOPqWsAA20Uj.jpg,1.0,Labrador_Retriever,0.458746,True,Great_Dane,0.235504,True,Staffordshire_Bullterrier,0.116864,True,Dog,False,False,False,False,9/10
332,330.0,1242.0,This is Coops. He's yelling at the carpet. Not very productive Coops. 7/10 https://t.co/Uz52oYnHzF,6.75146535592706e+17,https://pbs.twimg.com/media/CV6aMToXIAA7kH4.jpg,1.0,Dingo,0.28844699999999995,False,Cardigan,0.229944,True,Pembroke,0.190407,True,Coops,False,False,False,False,7/10
333,254.0,978.0,When you're presenting a group project and the 4th guy tells the teacher that he did all the work. 10/10 https://t.co/f50mbB4UWS,6.751471058083062e+17,https://pbs.twimg.com/media/CV6atgoWcAEsdv6.jpg,1.0,Golden_Retriever,0.949215,True,Labrador_Retriever,0.016765400000000003,True,Flat-Coated_Retriever,0.0106373,True,Dog,False,False,False,False,10/10
334,2757.0,6521.0,What kind of person sends in a picture without a dog in it? 1/10 just because that's a nice table https://t.co/RDXCfk8hK0,6.751533761334272e+17,https://pbs.twimg.com/media/CV6gaUUWEAAnETq.jpg,1.0,Paper_Towel,0.327957,False,Mailbox,0.09602689999999997,False,Seat_Belt,0.034995099999999994,False,Dog,False,False,False,False,1/10
335,1365.0,2886.0,Good morning here's a grass pupper. 12/10 https://t.co/2d68FmWGGs,6.753340601563013e+17,https://pbs.twimg.com/media/CV9EvZNUwAAgLCK.jpg,2.0,Pembroke,0.773135,True,Cardigan,0.11681,True,Chow,0.0390362,True,Dog,False,False,True,False,12/10
336,2392.0,4066.0,Yea I lied. Here's more. All 13/10 https://t.co/ZQZf2U4xCP,6.75349384339542e+17,https://pbs.twimg.com/media/CV9SrABU4AQI46z.jpg,3.0,Borzoi,0.866367,True,Saluki,0.122079,True,Irish_Wolfhound,0.00401972,True,Dog,False,False,False,False,13/10
337,18170.0,34010.0,Everyone needs to watch this. 13/10 https://t.co/Bb3xnpsWBC,6.75354435921576e+17,https://pbs.twimg.com/ext_tw_video_thumb/675354114423808004/pu/img/qL1R_nGLqa6lmkOx.jpg,1.0,Upright,0.303415,False,Golden_Retriever,0.181351,True,Brittany_Spaniel,0.16208399999999998,True,Dog,False,False,False,False,13/10
338,242.0,1087.0,This is Daisy. She loves that shoe. Still no seat belt. Super churlish. 12/10 the dogs are killing it today https://t.co/cZlkvgRPdn,6.753626097392067e+17,https://pbs.twimg.com/media/CV9etctWUAAl5Hp.jpg,1.0,Labrador_Retriever,0.479008,True,Ice_Bear,0.218289,False,Kuvasz,0.13991099999999998,True,Daisy,False,False,False,False,12/10
339,598.0,1582.0,Happy Friday. Here's some golden puppers. 12/10 for all https://t.co/wNkqAED6lG,6.754327465174262e+17,https://pbs.twimg.com/media/CV-ef64WoAAbh0I.jpg,1.0,Labrador_Retriever,0.986548,True,Golden_Retriever,0.00886185,True,Chihuahua,0.000693528,True,Dog,False,False,False,False,12/10
340,1027.0,1919.0,Rare shielded battle dog here. Very happy about abundance of lettuce. Painfully slow fetcher. Still petable. 5/10 https://t.co/C3tlKVq7eO,6.754834309022147e+17,https://pbs.twimg.com/media/CV_MmGZU8AAggM6.jpg,1.0,Box_Turtle,0.543706,False,Terrapin,0.2026,False,Loggerhead,0.0711215,False,Dog,False,False,False,False,5/10
341,631.0,1348.0,RT until we find this dog. Clearly a cool dog (front leg relaxed out window). Looks to be a superb driver. 10/10 https://t.co/MnTrKaQ8Wn,6.754899716172964e+17,https://pbs.twimg.com/media/CV_SimUWoAAvJSY.jpg,1.0,West_Highland_White_Terrier,0.139613,True,Seat_Belt,0.118647,False,Old_English_Sheepdog,0.0939522,True,Dog,False,False,False,False,10/10
342,1378.0,3261.0,Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie https://t.co/h3AWz4AzuC,6.754971033223864e+17,https://pbs.twimg.com/media/CV_ZAhcUkAUeKtZ.jpg,1.0,Vizsla,0.5195890000000001,True,Miniature_Pinscher,0.0647712,True,Rhodesian_Ridgeback,0.0614913,True,Reggie,False,False,False,False,11/10
343,6168.0,17788.0,"I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH",6.755010759574897e+17,https://pbs.twimg.com/media/CV_cnjHWUAADc-c.jpg,1.0,Dough,0.806757,False,Bakery,0.0279066,False,French_Loaf,0.0181889,False,Dog,False,False,False,False,13/10
344,487.0,1357.0,12/10 stay woke https://t.co/XDiQw4Akiw,6.755178289094246e+17,https://pbs.twimg.com/media/CV_r3v4VAAALvwg.jpg,1.0,Scottish_Deerhound,0.240591,True,Groenendael,0.156916,True,Flat-Coated_Retriever,0.0908994,True,Dog,False,False,False,False,12/10
345,303.0,1079.0,Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/rO2zxf0OQ0,6.755224035822182e+17,https://pbs.twimg.com/media/CV_wCh8W4AEWWZ9.jpg,1.0,Cocker_Spaniel,0.299708,True,Golden_Retriever,0.263665,True,Irish_Setter,0.0803233,True,Sammy,False,False,False,False,10/10
346,410.0,1228.0,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently https://t.co/c9jmg3Xtzn,6.755314759457096e+17,https://pbs.twimg.com/media/CV_4ShmUYAA3wNu.jpg,1.0,Pembroke,0.918441,True,Cardigan,0.0273395,True,Siberian_Husky,0.020221,True,Ellie,False,False,False,False,10/10
347,443.0,1887.0,Seriously guys?! Only send in dogs. I only rate dogs. This is a baby black bear... 11/10 https://t.co/H7kpabTfLj,6.755344944394895e+17,https://pbs.twimg.com/media/CV_7CV6XIAEV05u.jpg,1.0,Chow,0.749368,True,Schipperke,0.13373800000000002,True,Newfoundland,0.0499138,True,Dog,False,False,False,False,11/10
348,103.0,670.0,This is a Sizzlin Menorah spaniel from Brooklyn named Wylie. Lovable eyes. Chiller as hell. 10/10 and I'm out.. poof https://t.co/7E0AiJXPmI,6.75706639471788e+17,https://pbs.twimg.com/media/CWCXj35VEAIFvtk.jpg,1.0,English_Springer,0.9903,True,Welsh_Springer_Spaniel,0.00207991,True,Cocker_Spaniel,0.00201378,True,Dog,False,False,False,False,10/10
349,739.0,2068.0,We've got ourselves a battle here. Watch out Reggie. 11/10 https://t.co/ALJvbtcwf0,6.75707330206548e+17,https://pbs.twimg.com/media/CWCYOqWUAAARmGr.jpg,1.0,Bath_Towel,0.721933,False,Staffordshire_Bullterrier,0.0593442,True,Bagel,0.035701599999999986,False,Dog,False,False,False,False,11/10
350,881.0,1970.0,This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/JWi6YrpiO1,6.757108909567508e+17,https://pbs.twimg.com/media/CWCbd8ZWoAAtqoH.jpg,2.0,Standard_Schnauzer,0.4414270000000001,True,Miniature_Schnauzer,0.248885,True,Sealyham_Terrier,0.164967,True,Lenny,False,False,False,False,12/10
351,504.0,1689.0,Say hello to Buddah. He was Waldo for Halloween. 11/10 https://t.co/DVAqAnb624,6.757815629658685e+17,https://pbs.twimg.com/media/CWDbv2yU4AARfeH.jpg,1.0,Maltese_Dog,0.921968,True,West_Highland_White_Terrier,0.0178107,True,Toy_Poodle,0.0135554,True,Buddah,False,False,False,False,11/10
352,3595.0,10664.0,This is Bernie. He just touched a boob for the first time. 10/10 https://t.co/whQKMygnK6,6.757984427031224e+17,https://pbs.twimg.com/media/CWDrGH4UYAARoq_.jpg,1.0,Beagle,0.681218,True,Basset,0.125121,True,Boxer,0.0803982,True,Bernie,False,False,False,False,10/10
353,566.0,1586.0,ðŸŽ¶ HELLO FROM THE OTHER SIIIIIIIIDE ðŸŽ¶ 10/10s https://t.co/GK2HJtkdQk,6.75822767435051e+17,https://pbs.twimg.com/media/CWEBOFYWwAA-O2c.jpg,1.0,Pomeranian,0.4607100000000001,True,Chow,0.202765,True,Pekinese,0.133266,True,Dog,False,False,False,False,10/10
354,946.0,2375.0,"This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4eTsXG",6.758456573542154e+17,https://pbs.twimg.com/media/CWEWClfW4AAnqhG.jpg,1.0,Pug,0.8839520000000001,True,Boston_Bull,0.0110568,True,French_Bulldog,0.00983981,True,Pepper,False,False,True,False,10/10
355,1381.0,2801.0,Here we have an entire platoon of puppers. Total score: 88/80 would pet all at once https://t.co/y93p6FLvVw,6.75853064436392e+17,https://pbs.twimg.com/media/CWEcxqWVEAAHyGH.jpg,1.0,Labrador_Retriever,0.868367,True,Golden_Retriever,0.0433046,True,Vizsla,0.0282072,True,Dog,False,False,False,False,88/80
356,606.0,1711.0,&amp; this is Yoshi. Another world record contender 11/10 (what the hell is happening why are there so many contenders?) https://t.co/QG708dDNH6,6.758707210636698e+17,https://pbs.twimg.com/media/CWEs1b-WEAEhq82.jpg,1.0,Golden_Retriever,0.263892,True,Welsh_Springer_Spaniel,0.184193,True,Beagle,0.182241,True,Dog,False,False,False,False,11/10
